geometry,cell_id,num_species,num_points,bio1_mean,bio3_mean,bio4_mean,bio7_mean,bio12_mean,bio15_mean,elevation_mean,index_right,Id,AH,NOMAH,ZH,NOMZH,SZH,NOMSZH,Area_Ha,sp_density,num_species_std,w_num_species_std,num_points_std,w_num_points_std,sp_density_std,w_sp_density_std
"POLYGON ((4992623.545600634 2209018.5647492264, 4992623.435699668 2208097.751711735, 4993545.506573634 2208097.6486116014, 4993545.602736955 2209018.461505112, 4992623.545600634 2209018.5647492264))",330348,1,1,0.9962499618530274,76.80180358886719,4.05151481628418,1.1100000381469726,958.0,49.15683364868164,3131.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777890169170423e-06,-0.4834711282198113,0.565886722008432,-0.14960513730649305,-0.08274257077448502,-0.47141525733048606,0.5757187725061353
"POLYGON ((4996311.773415446 2209018.2343681557, 4996311.71846501 2208097.421791404, 4997233.788916042 2208097.3736780463, 4997233.830128864 2209018.1861876063, 4996311.773415446 2209018.2343681557))",330352,1,9,0.937083339691162,77.54629516601562,4.314132690429688,1.0800000190734864,1043.0,45.89518356323242,3316.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.17779010887364e-06,-0.4834711282198113,1.3578982762691059,-0.005457392150249848,-0.016705020665454408,-0.47141402379704167,1.3660473549888057
"POLYGON ((4991701.3646719055 2208097.8685585856, 4991701.241207705 2207177.0556321354, 4992623.325953743 2207176.9389484734, 4992623.435699668 2208097.751711735, 4991701.3646719055 2208097.8685585856))",331346,1,2,1.0004166603088378,76.80180358886719,4.158552551269532,1.1100000381469726,1168.0,69.56237030029297,3003.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777714356346e-06,-0.4834711282198113,0.2660078024677702,-0.13158666916196265,-0.09135378449049393,-0.471435118101448,0.2764549558159276
"POLYGON ((5040571.367565588 2208110.618822228, 5040571.971188073 2207189.7880887324, 5041494.074275791 2207190.398982555, 5041493.456933645 2208111.230570419, 5040571.367565588 2208110.618822228))",331399,1,2,0.7700000286102295,71.18055725097656,6.0452827453613285,0.9600000381469728,2167.0,80.98519897460938,3458.0,129,POMCA_271,3,Orinoco,35,Meta,3521,Río Cravo Sur,516061.0,1.1777240843375639e-06,-0.4834711282198113,-0.48347112821981136,-0.13158666916196265,-0.11991109252655482,-0.47148860869681714,-0.4715177996884434
"POLYGON ((4977869.938486789 2207180.453201146, 4977869.609711188 2206259.6357965562, 4978791.7127706725 2206259.313649021, 4978792.027847029 2207180.1306024115, 4977869.938486789 2207180.453201146))",332322,1,1,1.1683333396911622,78.19444274902344,3.54409408569336,1.2,1017.0,53.76201248168945,2935.0,84,POMCA_125,2,Magdalena Cauca,24,Sogamoso,2401,Río Suárez,613823.0,1.177742363623404e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4714679594233292,0.0
"POLYGON ((4990779.156288634 2207177.186043328, 4990779.019299949 2206256.3732083165, 4991701.11791793 2206256.242979522, 4991701.241207705 2207177.0556321354, 4990779.156288634 2207177.186043328))",332336,1,1,0.9383333206176758,76.98412322998047,4.206776809692383,1.05,1069.0,58.94656753540039,3312.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777538294803986e-06,-0.4834711282198113,0.11181111199638027,-0.14960513730649305,-0.10592221226200245,-0.4714550069688992,0.12256420379244053
"POLYGON ((4991701.241207705 2207177.0556321354, 4991701.11791793 2206256.242979522, 4992623.216362866 2206256.1264590584, 4992623.325953743 2207176.9389484734, 4991701.241207705 2207177.0556321354))",332337,1,5,1.074166679382324,75.98870086669922,3.999052810668945,1.1800000190734865,1189.0,58.892276763916016,3050.6,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777542762040216e-06,-0.4834711282198113,0.057751515163721366,-0.07753126472837145,-0.11226999044851818,-0.4714545023256465,0.06862751370223691
"POLYGON ((4992623.325953743 2207176.9389484734, 4992623.216362866 2206256.1264590584, 4993545.314653983 2206256.0236469135, 4993545.410545977 2207176.8359923298, 4992623.325953743 2207176.9389484734))",332338,1,3,1.0320833206176758,76.53508758544922,4.174916458129883,1.1399999618530274,1241.0,69.28679656982422,3069.3333333333335,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777546732912688e-06,-0.4834711282198113,0.11928701891768695,-0.11356820101743226,-0.09316753051814015,-0.4714540537543381,0.13003647927891862
"POLYGON ((4993545.410545977 2207176.8359923298, 4993545.314653983 2206256.0236469135, 4994467.41281051 2206255.934543077, 4994467.495003629 2207176.7467636946, 4993545.410545977 2207176.8359923298))",332339,1,1,0.91875,77.80448913574219,4.437060546875,1.0399999618530271,993.0,47.00383377075195,3367.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777550207441473e-06,-0.4834711282198113,0.39013239260502935,-0.14960513730649305,-0.0783088065513455,-0.47145366125270666,0.400310148776563
"POLYGON ((4999077.915946088 2207176.506532854, 4999077.902247244 2206255.694648233, 5000000 2206255.687794097, 5000000 2207176.499669118, 4999077.915946088 2207176.506532854))",332345,1,1,1.2545833587646484,75.46619415283203,3.985531997680664,1.430000114440918,1008.0,46.456031799316406,2855.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777560630980398e-06,-0.4834711282198113,1.6620644512609137,-0.14960513730649305,0.06824648341823558,-0.4714524837531706,1.669546516884926
"POLYGON ((4985246.422881395 2206257.442456911, 4985246.204008992 2205336.6283976627, 4986168.317748653 2205336.4162161574, 4986168.522941419 2206257.2299777893, 4985246.422881395 2206257.442456911))",333325,5,8,0.9283332824707032,77.77777862548828,4.035824966430664,1.0200000762939454,1018.0,49.25585174560547,3310.875,84,POMCA_125,2,Magdalena Cauca,24,Sogamoso,2401,Río Suárez,613823.0,5.8886648603441114e-06,4.850059571982869,-0.2658387794742284,-0.02347586029478025,-0.13367876228027709,4.850245802603952,-0.25434581651098603
"POLYGON ((4987090.622713032 2206257.0312071033, 4987090.431199882 2205336.2177238865, 4988012.544381911 2205336.0329208286, 4988012.722215465 2206256.846144832, 4987090.622713032 2206257.0312071033))",333327,1,1,0.9675000190734864,77.46031951904297,3.997158050537109,1.05,949.0,46.78407669067383,3215.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777344115309041e-06,-0.4834711282198113,0.5397514483260883,-0.14960513730649305,-0.10946725276368383,-0.4714769425386581,0.5494693945120459
"POLYGON ((4989856.920489698 2206256.5171454563, 4989856.770015278 2205335.7043822766, 4990778.882505073 2205335.5606467472, 4990779.019299949 2206256.3732083165, 4989856.920489698 2206256.5171454563))",333330,1,1,0.9179166793823242,77.8594741821289,4.234373474121094,1.0199999809265137,1111.0,65.19044494628906,3337.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777361984515748e-06,-0.4834711282198113,0.2766670634551886,-0.14960513730649305,-0.10210596287141682,-0.47147492393607404,0.2870122019671526
"POLYGON ((5043338.926936757 2206270.828875495, 5043339.569896563 2205349.996066124, 5044261.703019101 2205350.646322865, 5044261.046378201 2206271.480044316, 5043338.926936757 2206270.828875495))",333388,1,2,0.7420833110809326,71.94444274902344,6.02441291809082,0.9,1534.0,72.0064926147461,3435.0,129,POMCA_271,3,Orinoco,35,Meta,3521,Río Cravo Sur,516061.0,1.1776829391112252e-06,-0.4834711282198113,-0.48347112821981125,-0.13158666916196265,-0.1305362525821321,-0.4715350885778597,-0.47153161302695534
"POLYGON ((5045183.1667425865 2206272.1449230793, 5045183.837064652 2205351.3102703444, 5046105.972052443 2205351.9879086325, 5046105.288049143 2206272.8235118543, 5045183.1667425865 2206272.1449230793))",333390,1,1,0.8441666603088379,71.4285659790039,5.534327697753906,0.9800000190734864,1967.0,78.64491271972656,3268.0,129,POMCA_271,3,Orinoco,35,Meta,3521,Río Cravo Sur,516061.0,1.1776781245067337e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.13158666916196265,-0.47154052741643093,-0.47152249930799484
"POLYGON ((4988934.657313966 2205335.861806965, 4988934.4933925625 2204415.049096008, 4989856.619754053 2204414.8918921445, 4989856.770015278 2205335.7043822766, 4988934.657313966 2205335.861806965))",334334,3,9,1.075416660308838,76.79597473144531,3.922303771972656,1.1600000381469726,957.0,52.36800765991211,3046.1111111111113,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,3.5331556276134725e-06,2.1832942218815288,-0.20659830413041982,-0.005457392150249848,-0.13211957816605227,2.189334715841037,-0.19522204615625444
"POLYGON ((5038728.917455957 2205346.950141143, 5038729.491197246 2204426.1218762295, 5039651.633654577 2204426.702864165, 5039651.046251901 2205347.531945193, 5038728.917455957 2205346.950141143))",334387,1,3,0.7295833587646484,71.8297119140625,6.25393829345703,0.9199999809265136,1806.0,80.99909973144531,3511.0,129,POMCA_271,3,Orinoco,35,Meta,3521,Río Cravo Sur,516061.0,1.1776769965077752e-06,-0.4834711282198113,-0.4834711282198113,-0.11356820101743226,-0.10712300782297138,-0.47154180166528237,-0.4715440008370764
"POLYGON ((4985245.985446689 2204415.8146113846, 4985245.76719449 2203495.0010976936, 4986167.908235282 2203494.7895114734, 4986168.112846606 2204415.602727513, 4985245.985446689 2204415.8146113846))",335316,1,2,0.93125,77.9126205444336,4.216445541381836,1.0299999237060546,974.0,49.904876708984375,3398.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.177698776940454e-06,-0.4834711282198113,0.5129824455765258,-0.13158666916196265,-0.11863063591801508,-0.47151719730628244,0.5227312178518034
"POLYGON ((4988012.366800312 2204415.219969845, 4988012.189470672 2203494.4072914985, 4988934.329703737 2203494.236657703, 4988934.4933925625 2204415.049096008, 4988012.366800312 2204415.219969845))",335319,1,1,1.0054166793823245,77.7522964477539,4.114599227905273,1.0899999618530274,967.0,45.517616271972656,3232.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1777008617437024e-06,-0.4834711282198113,0.35389032900580525,-0.14960513730649305,-0.11045306236306157,-0.47151484219936973,0.364002873441315
"POLYGON ((5038729.491197246 2204426.1218762295, 5038730.064124489 2203505.293883035, 5039652.220223824 2203505.874054807, 5039651.633654577 2204426.702864165, 5038729.491197246 2204426.1218762295))",335374,1,4,0.6945833206176758,72.63257598876953,6.376299667358398,0.8799999237060547,1598.0,72.25574493408203,3637.0,129,POMCA_271,3,Orinoco,35,Meta,3521,Río Cravo Sur,516061.0,1.1776599107265726e-06,-0.4834711282198113,-0.48347112821981125,-0.09554973287290185,-0.11879864949396704,-0.47156110269114815,-0.47153247880781807
"POLYGON ((4988012.189470672 2203494.4072914985, 4988012.012392996 2202573.594885405, 4988934.166247492 2202573.424491665, 4988934.329703737 2203494.236657703, 4988012.189470672 2203494.4072914985))",336318,1,1,1.0449999809265136,77.7286148071289,4.095452117919922,1.1300000190734862,976.0,49.162899017333984,3159.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776838013645053e-06,-0.4834711282198113,0.25170325051269915,-0.14960513730649305,-0.11862291272601022,-0.47153411452975114,0.2620335760233679
"POLYGON ((5031352.842793168 2203501.1439738134, 5031353.305927454 2202580.32209024, 5032275.469725504 2202580.7923855307, 5032274.992969042 2203501.61493167, 5031352.842793168 2203501.1439738134))",336365,2,13,0.5545833587646485,74.42528533935547,6.506844329833983,0.8699999809265135,925.0,52.728912353515625,3743.076923076923,63,POMCA_128,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,409848.0,2.355316276438377e-06,0.8499115468308588,0.0,0.06661648042787176,0.0,0.8587834514190356,0.0
"POLYGON ((4983400.9941491475 2201653.8377056094, 4983400.749661762 2200733.024354349, 4984322.932143668 2200732.7864747, 4984323.163048278 2201653.5994898416, 4983400.9941491475 2201653.8377056094))",338307,1,2,1.0345833778381348,78.19940948486328,4.169468688964844,1.1199999809265138,935.0,48.91437911987305,3167.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.177646031876182e-06,-0.4834711282198113,-0.12449081880226529,-0.13158666916196265,-0.13930494710434219,-0.4715767809938958,-0.11339521314278718
"POLYGON ((4986167.499884817 2201653.163895675, 4986167.296145684 2200732.3514951505, 4987089.477704265 2200732.1543952036, 4987089.667860691 2201652.96651723, 4986167.499884817 2201653.163895675))",338310,1,1,1.15625,77.8897933959961,4.057120895385742,1.2399999618530273,1036.0,43.04970550537109,2916.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776484146160236e-06,-0.4834711282198113,0.15722539723234663,-0.14960513730649305,-0.12313200195827448,-0.4715740893216353,0.16773521216504206
"POLYGON ((4974178.902625138 2200736.1507862248, 4974178.522851062 2199815.333288134, 4975100.723224785 2199814.960002516, 4975101.089435146 2200735.776972384, 4974178.902625138 2200736.1507862248))",339293,1,1,1.0149999618530274,78.50467681884766,4.039577484130859,1.0699999809265135,1005.0,52.44164657592773,3003.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776178765128045e-06,-0.4834711282198113,0.8499115468308588,-0.14960513730649305,-0.13158666916196265,-0.4716085868206453,0.8585679336479801
"POLYGON ((4983400.749661762 2200733.024354349, 4983400.505523264 2199812.2112741037, 4984322.701568562 2199811.973730594, 4984322.932143668 2200732.7864747, 4983400.749661762 2200733.024354349))",339303,1,1,1.0649999618530273,78.1159439086914,4.172420501708984,1.15,936.0,46.8867301940918,3035.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776290457346359e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.14198359101736735,-0.47159596946139726,-0.4715924138087224
"POLYGON ((5004610.898078795 2200730.992187219, 5004610.965894687 2199810.181978555, 5005533.159285235 2199810.2566347234, 5005533.0779061485 2200731.066949031, 5004610.898078795 2200730.992187219))",339325,1,2,1.2133333206176755,75.37313842773438,4.007567596435547,1.3399999618530274,1167.0,67.4178466796875,3070.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776358962231751e-06,-0.4834711282198113,0.8499115468308587,-0.13158666916196265,0.013130897389278536,-0.47158823077769757,0.8586946005168701
"POLYGON ((4983400.505523264 2199812.2112741037, 4983400.261733658 2198891.398464491, 4984322.471322964 2198891.1612571403, 4984322.701568562 2199811.973730594, 4983400.505523264 2199812.2112741037))",340282,1,1,1.1254166603088378,78.64144897460938,4.0589862823486325,1.190000057220459,1107.0,45.58730316162109,3027.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1776120843548864e-06,-0.4834711282198113,-0.4834711282198113,-0.14960513730649305,-0.1444774965696588,-0.471615129956629,-0.4715908852488005
"POLYGON ((5004610.965894687 2199810.181978555, 5004611.033613665 2198889.3720406936, 5005533.240548025 2198889.446591213, 5005533.159285235 2199810.2566347234, 5004610.965894687 2199810.181978555))",340302,2,15,1.1579166412353517,76.3888931274414,4.086887359619141,1.259999942779541,1214.0,85.74646759033203,3059.6666666666665,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,2.3552378698959635e-06,0.8499115468308588,0.18271735470113426,0.10265341671693255,-0.12258423034048335,0.8586948791328037,0.1930513022894112
"POLYGON ((5005533.159285235 2199810.2566347234, 5005533.240548025 2198889.446591213, 5006455.447597815 2198889.5346963904, 5006455.352791205 2199810.3448647596, 5005533.159285235 2199810.2566347234))",340303,2,3,1.046666717529297,77.58112335205078,4.318740463256836,1.1300000190734862,1154.0,76.48686981201172,3273.6666666666665,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,2.3552372741964932e-06,0.8499115468308588,0.29736132080367145,-0.11356820101743226,0.005584949562825535,0.8586942061983475,0.30742910463692275
"POLYGON ((4981555.841496908 2198891.913543814, 4981555.571006869 2197971.1002744613, 4982477.794832691 2197970.836331954, 4982478.051798052 2198891.6492267065, 4981555.841496908 2198891.913543814))",341260,1,1,1.1020833015441895,79.09483337402344,4.019601821899414,1.159999942779541,1093.0,47.09453582763672,3049.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.1775933109551517e-06,-0.4834711282198113,-0.48347112821981125,-0.14960513730649305,-0.14496792374858355,-0.471636337407993,-0.47159897637148035
"POLYGON ((4971411.079292742 2197974.8970059827, 4971410.660629929 2197054.0786176305, 4972332.903252534 2197053.66636643, 4972333.308409659 2197974.4841688294, 4971411.079292742 2197974.8970059827))",342233,2,2,1.152500057220459,79.02777862548828,3.9167476654052735,1.2,1037.0,47.73389434814453,2862.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,2.355125494378028e-06,0.8499115468308588,-0.4834711282198113,-0.13158666916196265,-0.14960513730649305,0.8585679336479801,-0.4716085868206453
"POLYGON ((4954810.172775571 2197063.810577976, 4954809.511951262 2196142.978625415, 4955731.7817423185 2196142.3239938337, 4955732.429079311 2197063.1550145554, 4954810.172775571 2197063.810577976))",343207,1,1,0.9679166793823242,79.36893463134766,4.036528015136719,1.0299999237060546,1032.0,53.93732452392578,3332.0,84,POMCA_125,2,Magdalena Cauca,24,Sogamoso,2401,Río Suárez,613823.0,1.1775105634916957e-06,-0.4834711282198113,0.5694952571644774,-0.14960513730649305,-0.0648228209336555,-0.47172981343426024,0.5786177284707916
"POLYGON ((5010144.574660441 2197048.4017548184, 5010144.723002794 2196127.5917048706, 5011066.971433681 2196127.746920719, 5011066.809605595 2197048.55719161, 5010144.574660441 2197048.4017548184))",343264,1,1,1.3108333587646483,75.28736114501953,3.77090072631836,1.45,950.0,45.472503662109375,2846.0,335,POMCA_127,2,Magdalena Cauca,24,Sogamoso,2403,Río Chicamocha,215458.0,1.177565667810232e-06,-0.4834711282198113,0.0,-0.14960513730649305,0.0,-0.4716675646049692,0.0
"POLYGON ((4952964.969521073 2196144.328384785, 4952964.282710539 2195223.494778707, 4953886.567874801 2195222.814119957, 4953887.241217263 2196143.6467557084, 4952964.969521073 2196144.328384785))",344170,1,4,1.2495833396911622,79.77149963378906,3.6147327423095694,1.240000057220459,1083.0,44.03968811035156,2933.0,84,POMCA_125,2,Magdalena Cauca,24,Sogamoso,2401,Río Suárez,613823.0,1.17748878566275e-06,-0.4834711282198113,0.5506545674305469,-0.09554973287290185,-0.08794377280358237,-0.47175441485194186,0.5598193494235865
